"publication","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Bob Damron's Address Book",16338,"Indiana, PA, United States",-79.1525349,40.6214551,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Indianapolis, IN, United States",-86.158018,39.76909,82,0.501897417064512
"Bob Damron's Address Book",16338,"Indio, CA, United States",-116.2155619,33.7205771,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Inglewood, CA, United States",-118.3531311,33.9616801,10,0.0612070020810381
"Bob Damron's Address Book",16338,"Interlochen, MI, United States",-85.7676077,44.6453738,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Iowa City, IA, United States",-91.5346169,41.6578257,7,0.0428449014567267
"Bob Damron's Address Book",16338,"Ipswich, MA, United States",-70.8411558,42.6791832,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Ithaca, NY, United States",-76.5018807,42.4439614,13,0.0795691027053495
"Bob Damron's Address Book",16338,"Jackson, MI, United States",-84.4013462,42.245869,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Jackson, MS, United States",-90.1848103,32.2987573,14,0.0856898029134533
"Bob Damron's Address Book",16338,"Jackson, NH, United States",-71.1850996,44.1462613,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Jackson, TN, United States",-88.8139469,35.6145169,8,0.0489656016648305
"Bob Damron's Address Book",16338,"Jackson, WY, United States",-110.7624282,43.4799291,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Jacksonville, AL, United States",-85.7613536,33.8137125,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Jacksonville, FL, United States",-81.655651,30.3321838,58,0.355000612070021
"Bob Damron's Address Book",16338,"Jacksonville, IL, United States",-90.2290098,39.733936,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Jacksonville, NC, United States",-77.4302414,34.7540524,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Jamaica, NY, United States",-73.7991953,40.7037439,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Jamestown, NY, United States",-79.2353259,42.0970023,8,0.0489656016648305
"Bob Damron's Address Book",16338,"Janesville, WI, United States",-89.0187222,42.6827885,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Jefferson City, MO, United States",NA,NA,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Jersey City, NJ, United States",-74.0431435,40.7177545,8,0.0489656016648305
"Bob Damron's Address Book",16338,"Johnson City, NY, United States",-75.9588092,42.1156308,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Johnson City, TN, United States",-82.3534727,36.3134397,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Johnstown, PA, United States",-78.9219698,40.3267407,5,0.030603501040519
"Bob Damron's Address Book",16338,"Joliet, IL, United States",-88.0817251,41.525031,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Joplin, MO, United States",-94.513281,37.0842271,17,0.104051903537765
"Bob Damron's Address Book",16338,"Junction City, KS, United States",-96.8313978,39.0286093,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Juneau, AK, United States",-134.4201306,58.3004933,10,0.0612070020810381
"Bob Damron's Address Book",16338,"Kailua, HI, United States",-157.743368,21.3945828,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Kailua-Kona, HI, United States",-155.9962255,19.6419129,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Kalakapei Beach, Kauai, HI, United States",-159.3501759,21.9605229,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Kalamazoo, MI, United States",-85.5872286,42.2917069,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Kalispell, MT, United States",-114.3168131,48.1919889,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Kannapolis, NC, United States",-80.6217341,35.4873613,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Kansas City, KS, United States",-94.6267873,39.1155314,7,0.0428449014567267
"Bob Damron's Address Book",16338,"Kansas City, MO, United States",-94.5785667,39.0997265,103,0.630432121434692
"Bob Damron's Address Book",16338,"Kapaa-Wailua, Kauai, HI, United States",NA,NA,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Kearney, NE, United States",-99.0816784,40.6993303,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Kennewick, WA, United States",-119.119948,46.2086683,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Kenosha, WI, United States",-87.8211854,42.5847425,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Kent, OH, United States",-81.3578859,41.1536674,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Ketchikan, AK, United States",-131.6461111,55.3422222,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Kew Gardens, NY, United States",-73.8272029,40.705695,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Key West, FL, United States",-81.7799871,24.5550593,136,0.832415228302118
"Bob Damron's Address Book",16338,"Killeen, TX, United States",-97.7277959,31.1171194,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Kingman, AZ, United States",-114.0530065,35.189443,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Kingston, NJ, United States",-74.6134903,40.3753844,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Klamath Falls, OR, United States",-121.7816704,42.224867,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Knightstown, IN, United States",-85.5263629,39.7956007,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Knoxville, TN, United States",-83.9207392,35.9606384,34,0.208103807075529
"Bob Damron's Address Book",16338,"Kokomo, IN, United States",-86.1336033,40.486427,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Kona, HI, United States",NA,NA,2,0.0122414004162076
"Bob Damron's Address Book",16338,"La Crosse, WI, United States",-91.2519017,43.8137751,8,0.0489656016648305
"Bob Damron's Address Book",16338,"La Grange, IL, United States",-87.8692254,41.8050314,4,0.0244828008324152
"Bob Damron's Address Book",16338,"La Salle, IL, United States",-89.0418249,41.3621503,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Laconia, NH, United States",-71.4703509,43.5278546,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Lafayette, IN, United States",-86.8752869,40.4167022,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Lafayette, LA, United States",-92.0198427,30.2240897,23,0.140776104786388
"Bob Damron's Address Book",16338,"Laguna Beach, CA, United States",-117.7853568,33.5427189,59,0.361121312278125
"Bob Damron's Address Book",16338,"Laguna Niguel, CA, United States",-117.7149438,33.5236744,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lahaina, HI, United States",-156.6816195,20.882371,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Lahaina, Maui, HI, United States",-156.6816195,20.882371,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lake Alfred, FL, United States",-81.7234114,28.091963,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Lake Charles, LA, United States",-93.2173758,30.2265949,7,0.0428449014567267
"Bob Damron's Address Book",16338,"Lake George, NY, United States",-73.7123408,43.4261809,8,0.0489656016648305
"Bob Damron's Address Book",16338,"Lake Placid, NY, United States",-73.9798713,44.2794911,11,0.0673277022891419
"Bob Damron's Address Book",16338,"Lake Ronkonkoma, NY, United States",-73.1053707,40.8320984,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Lake Tahoe, CA, United States",NA,NA,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Lake Tahoe, NV, United States",-120.0323507,39.0968493,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Lake Worth, FL, United States",-80.0684479,26.6167555,10,0.0612070020810381
"Bob Damron's Address Book",16338,"Lakeland, FL, United States",-81.9498042,28.0394654,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Lakeport, CA, United States",-122.9158293,39.0429506,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Lakeshore, OH, United States",-81.5267873,41.5931049,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lakewood, OH, United States",-81.7981908,41.4819932,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Lambertville, NJ, United States",-74.9429448,40.3659394,11,0.0673277022891419
"Bob Damron's Address Book",16338,"Lancaster, CA, United States",-118.1481016,34.703947,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lancaster, OH, United States",-82.5993294,39.7136754,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lancaster, PA, United States",-76.3055144,40.0378755,21,0.12853470437018
"Bob Damron's Address Book",16338,"Landisville, NJ, United States",-74.938343,39.5251132,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lansing, MI, United States",-84.5555347,42.732535,28,0.171379605826907
"Bob Damron's Address Book",16338,"Lantana, FL, United States",-80.0519859,26.5867358,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Laramie, WY, United States",-105.5911007,41.3113669,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Laredo, TX, United States",-99.5075519,27.5035613,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Las Vegas, NV, United States",-115.1391009,36.171563,61,0.373362712694332
"Bob Damron's Address Book",16338,"Lawrence, KS, United States",-95.2352501,38.9716689,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Lawton, OK, United States",-98.3959291,34.6035669,7,0.0428449014567267
"Bob Damron's Address Book",16338,"Lebanon, NH, United States",-72.2517569,43.6422934,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Lebanon, OH, United States",-84.2029922,39.4353373,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lebanon, PA, United States",-76.4113497,40.3409251,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Leesburg, FL, United States",-81.8778582,28.810823,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Leominster, MA, United States",-71.759794,42.5250906,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Leonard, ND, United States",-97.2456467,46.6519149,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lewiston, ID, United States",-117.0011889,46.4004089,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Lewiston, ME, United States",-70.2147764,44.100351,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Lexington, KY, United States",-84.5037164,38.0405837,25,0.153017505202595
"Bob Damron's Address Book",16338,"Lexington, NC, United States",-80.2533838,35.8240265,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Liberty, ME, United States",-69.3026507,44.3893688,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lihue, HI, United States",-159.3672769,21.9742235,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lima, OH, United States",-84.1052256,40.742551,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Lincoln City, OR, United States",-124.0159354,44.9620902,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Lincoln, NE, United States",-96.7025764,40.8136634,31,0.189741706451218
"Bob Damron's Address Book",16338,"Lindenhurst, NY, United States",-73.3734547,40.6867667,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Little Neck, NY, United States",NA,NA,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Little River, CA, United States",-123.7899217,39.2717465,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Little Rock, AR, United States",-92.2880157,34.7444618,28,0.171379605826907
"Bob Damron's Address Book",16338,"Livingston, NJ, United States",-74.3300842,40.7862871,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Logan, UT, United States",-111.8338359,41.7369803,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lombard, IL, United States",-88.0078435,41.8800296,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Long Beach, CA, United States",-118.1937395,33.7700504,144,0.881380829966948
"Bob Damron's Address Book",16338,"Long Beach, NJ, United States",-74.199545,39.6155009,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Long Branch, NJ, United States",-73.9923596,40.3042778,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Long Wharf, CT, United States",-72.92134,41.2968149,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Longview, TX, United States",-94.7404891,32.5007037,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Longview, WA, United States",-122.9381672,46.1381676,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Lorain, OH, United States",-82.1823746,41.452819,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Lordsburg, NM, United States",-108.7086649,32.3503605,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Los Angeles, CA, United States",-118.242643,34.0549076,763,4.6700942587832
"Bob Damron's Address Book",16338,"Los Gatos, CA, United States",-121.9623751,37.2358078,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Louisville, KY, United States",-85.7584557,38.2526647,62,0.379483412902436
"Bob Damron's Address Book",16338,"Lowell, MA, United States",-71.3161718,42.6334247,11,0.0673277022891419
"Bob Damron's Address Book",16338,"Lubbock, TX, United States",-101.8552934,33.5778239,21,0.12853470437018
"Bob Damron's Address Book",16338,"Lynn, MA, United States",-70.9494938,42.466763,5,0.030603501040519
"Bob Damron's Address Book",16338,"Lynwood, CA, United States",-118.2114603,33.930293,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Lyons, KS, United States",-98.2017268,38.3450104,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Macomb, IL, United States",-90.6717971,40.4592076,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Macon, GA, United States",-83.6324022,32.8406946,8,0.0489656016648305
"Bob Damron's Address Book",16338,"Madeira Beach, FL, United States",-82.7973247,27.7980814,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Madison, IN, United States",-85.3799577,38.7358933,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Madison, WI, United States",-89.4007501,43.0721661,33,0.201983106867426
"Bob Damron's Address Book",16338,"Makena, HI, United States",-156.4425,20.6544444,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Manassas, VA, United States",-77.4752667,38.7509488,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Manchester, NH, United States",-71.4547891,42.9956397,18,0.110172603745869
"Bob Damron's Address Book",16338,"Manhattan Beach, CA, United States",-118.4109089,33.8847361,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Manhattan, KS, United States",-96.5716694,39.1836082,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Manitou Springs, CO, United States",-104.9128177,38.8575579,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Manitowac, WI, United States",-87.657584,44.0886059,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Mankato, MN, United States",-94.0055647,44.1661456,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Mansfield, OH, United States",-82.5154471,40.75839,8,0.0489656016648305
"Bob Damron's Address Book",16338,"Maple Hill, KS, United States",NA,NA,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Marblehead, OH, United States",-82.7354623,41.5403281,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Marcus Hook, PA, United States",-75.4185272,39.8192794,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Marietta, PA, United States",-76.5521882,40.0570411,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Marion, IL, United States",-88.9331256,37.7306054,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Marion, OH, United States",-83.1285242,40.5886699,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Marquette, MI, United States",-87.3953713,46.5436199,13,0.0795691027053495
"Bob Damron's Address Book",16338,"Marshall, TX, United States",-94.3674184,32.5448714,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Marshalltown, IA, United States",-92.9080375,42.0494674,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Marshfield-Pembroke, MA, United States",-70.8092,42.0714925,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Martha's Vineyard, MA, United States",-70.645473,41.3804981,5,0.030603501040519
"Bob Damron's Address Book",16338,"Marysville, CA, United States",-121.5913547,39.1457253,5,0.030603501040519
"Bob Damron's Address Book",16338,"Mason City, IA, United States",-93.2010367,43.1535728,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Mayaguez, PR, United States",NA,NA,5,0.030603501040519
"Bob Damron's Address Book",16338,"McAllen, TX, United States",-98.2300124,26.2034071,13,0.0795691027053495
"Bob Damron's Address Book",16338,"Medford, MA, United States",-71.1061639,42.4184296,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Medford, OR, United States",-122.8755949,42.3265152,13,0.0795691027053495
"Bob Damron's Address Book",16338,"Melbourne, FL, United States",-80.6081089,28.0836269,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Memphis, TN, United States",-90.0489801,35.1495343,51,0.312155710613294
"Bob Damron's Address Book",16338,"Mendocino, CA, United States",-123.7994591,39.3076744,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Meriden, CT, United States",-72.8070435,41.5381535,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Meridian, MS, United States",-88.703656,32.3643098,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Mesa, AZ, United States",-111.8314724,33.4151843,5,0.030603501040519
"Bob Damron's Address Book",16338,"Metairie, LA, United States",-90.1528519,29.9840922,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Miami Beach, FL, United States",-80.1300455,25.790654,35,0.214224507283633
"Bob Damron's Address Book",16338,"Miami, FL, United States",-80.1917902,25.7616798,159,0.973191333088505
"Bob Damron's Address Book",16338,"Miamisburg, OH, United States",-84.2866083,39.6428362,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Michigan City, IN, United States",-86.8950297,41.7075394,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Middlebury, VT, United States",-73.16734,44.0153371,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Middletown, CT, United States",-72.6506488,41.5623209,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Midway City, CA, United States",-117.9863236,33.7446861,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Milford, MA, United States",-71.5163049,42.1398577,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Milldale, CT, United States",-72.8990595,41.5669981,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Milton, MA, United States",-71.0661653,42.2495321,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Milwaukee, WI, United States",-87.9064736,43.0389025,135,0.826294528094014
"Bob Damron's Address Book",16338,"Mine Hill, NJ, United States",-74.5937701,40.8778768,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Mineola, NY, United States",-73.6411129,40.749214,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Minneapolis, MN, United States",-93.2650108,44.977753,81,0.495776716856408
"Bob Damron's Address Book",16338,"Minot, NC, United States",NA,NA,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Minot, ND, United States",-101.2922906,48.2329668,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Miracle Mile, CA, United States",-118.3491169,34.059534,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Miramar, PR, United States",NA,NA,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Mission Viejo, CA, United States",-117.6581562,33.5968913,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Missoula, MT, United States",-113.9940314,46.8721284,10,0.0612070020810381
"Bob Damron's Address Book",16338,"Mobile, AL, United States",-88.0398912,30.6953657,26,0.159138205410699
"Bob Damron's Address Book",16338,"Modesto, CA, United States",-120.9970014,37.6392595,8,0.0489656016648305
"Bob Damron's Address Book",16338,"Monmouth, IL, United States",-90.6473576,40.9114271,5,0.030603501040519
"Bob Damron's Address Book",16338,"Monroe, LA, United States",-92.1193012,32.5093109,21,0.12853470437018
"Bob Damron's Address Book",16338,"Monroe, NY, United States",NA,NA,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Monrovia, CA, United States",-118.0019482,34.1442616,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Montara, CA, United States",-122.5160892,37.5421617,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Montclair, CA, United States",-117.6897776,34.0775104,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Monterey, CA, United States",-121.8946761,36.6002378,23,0.140776104786388
"Bob Damron's Address Book",16338,"Montgomery, AL, United States",-86.3077368,32.3792233,16,0.0979312033296609
"Bob Damron's Address Book",16338,"Montpelier, VT, United States",-72.5753869,44.2600593,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Moorhead, MN, United States",-96.7678039,46.8737648,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Morgan City, LA, United States",-91.20677,29.6993748,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Morgantown, WV, United States",-79.9558968,39.629526,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Morro Bay, CA, United States",-120.8499924,35.3659445,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Morton, MS, United States",-89.6545171,32.3537557,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Moscow, ID, United States",-117.0001651,46.7323875,11,0.0673277022891419
"Bob Damron's Address Book",16338,"Mount Clemens, MI, United States",-82.8779754,42.5972563,13,0.0795691027053495
"Bob Damron's Address Book",16338,"Mount Vernon, TX, United States",NA,NA,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Mountain View, CA, United States",-122.0838511,37.3860517,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Mt. Vernon, IL, United States",-88.9031201,38.3172714,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Mt. Vernon, WA, United States",-122.3374542,48.4201105,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Mt. Washington, CA, United States",-118.2169092,34.1030377,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Muncie, IN, United States",-85.3863599,40.1933767,14,0.0856898029134533
"Bob Damron's Address Book",16338,"Murpheesboro, TN, United States",-86.39027,35.8456213,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Muskegon, MI, United States",-86.2483921,43.2341813,11,0.0673277022891419
"Bob Damron's Address Book",16338,"Myrtle Beach, SC, United States",-78.8802094,33.6954218,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Nacogdoches, TX, United States",-94.656004,31.6039455,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Nantucket, MA, United States",-70.0999891,41.28394,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Napa, CA, United States",-122.286865,38.2975381,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Naples, FL, United States",-81.7948103,26.1420358,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Nashua, NH, United States",-71.467566,42.7653662,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Nashville, TN, United States",-86.7816016,36.1626638,54,0.330517811237606
"Bob Damron's Address Book",16338,"Nawiliwili, HI, United States",-159.3591416,21.9570974,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Nescopeck, PA, United States",-76.2207671,41.0520292,3,0.0183621006243114
"Bob Damron's Address Book",16338,"Nevada City, CA, United States",-121.0160594,39.2615606,2,0.0122414004162076
"Bob Damron's Address Book",16338,"New Bedford, MA, United States",-70.934205,41.6362152,11,0.0673277022891419
"Bob Damron's Address Book",16338,"New Britain, CT, United States",-72.7795419,41.6612104,3,0.0183621006243114
"Bob Damron's Address Book",16338,"New Brunswick, NJ, United States",-74.4518188,40.4862157,8,0.0489656016648305
"Bob Damron's Address Book",16338,"New City, NY, United States",-73.989306,41.1475954,1,0.00612070020810381
"Bob Damron's Address Book",16338,"New Haven, CT, United States",-72.9278835,41.308274,37,0.226465907699841
"Bob Damron's Address Book",16338,"New Hope, PA, United States",-74.9512785,40.3642728,45,0.275431509364671
"Bob Damron's Address Book",16338,"New Lebanon, IN, United States",-87.4711321,39.0408758,1,0.00612070020810381
"Bob Damron's Address Book",16338,"New London, CT, United States",-72.0995209,41.3556539,11,0.0673277022891419
"Bob Damron's Address Book",16338,"New Milford, CT, United States",-73.4085463,41.5770433,1,0.00612070020810381
"Bob Damron's Address Book",16338,"New Milford, PA, United States",-75.7271318,41.8725781,1,0.00612070020810381
"Bob Damron's Address Book",16338,"New Monterey, CA, United States",-121.8946761,36.6002378,1,0.00612070020810381
"Bob Damron's Address Book",16338,"New Orleans, LA, United States",-90.0715323,29.9510658,262,1.6036234545232
"Bob Damron's Address Book",16338,"New Paltz, NY, United States",-74.0868095,41.7475933,1,0.00612070020810381
"Bob Damron's Address Book",16338,"New Rochelle, NY, United States",-73.7823549,40.9114882,1,0.00612070020810381
"Bob Damron's Address Book",16338,"New York, NY, United States",-74.0059728,40.7127753,767,4.69457705961562
"Bob Damron's Address Book",16338,"Newark, DE, United States",-75.7496572,39.6837226,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Newark, NJ, United States",-74.1723667,40.735657,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Newport, KY, United States",-84.4957757,39.091449,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Newport, OR, United States",-124.0534505,44.6367836,2,0.0122414004162076
"Bob Damron's Address Book",16338,"Newport, RI, United States",-71.3128285,41.4901024,16,0.0979312033296609
"Bob Damron's Address Book",16338,"Newtown, CT, United States",NA,NA,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Niagra Falls, NY, United States",-79.0377388,43.0962143,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Norfolk, NE, United States",-97.4168171,42.0327168,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Norfolk, VA, United States",-76.2858726,36.8507689,55,0.336638511445709
"Bob Damron's Address Book",16338,"Normal, IL, United States",-88.9906312,40.5142026,5,0.030603501040519
"Bob Damron's Address Book",16338,"Norman, OK, United States",-97.4394777,35.2225668,9,0.0550863018729343
"Bob Damron's Address Book",16338,"North Beach, MD, United States",-76.5310669,38.7073406,2,0.0122414004162076
"Bob Damron's Address Book",16338,"North Conway, NH, United States",-71.1284041,44.0536805,1,0.00612070020810381
"Bob Damron's Address Book",16338,"North Merrick, NY, United States",-73.5635312,40.6913859,1,0.00612070020810381
"Bob Damron's Address Book",16338,"North Salem, NY, United States",-73.5719051,41.3350356,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Northampton, MA, United States",-72.6412013,42.3250896,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Norwalk, CA, United States",-118.081733,33.9022367,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Norwalk, CT, United States",-73.4081575,41.117744,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Norwich, CT, United States",-72.0759105,41.5242649,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Nyack, NY, United States",-73.9179146,41.0906519,6,0.0367242012486228
"Bob Damron's Address Book",16338,"Oak Park, IL, United States",-87.7845025,41.8850317,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Oakland, CA, United States",-122.2711639,37.8043514,51,0.312155710613294
"Bob Damron's Address Book",16338,"Ocean Beach, CA, United States",-117.2470353,32.7494988,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Ocean City, MD, United States",-75.0849058,38.3365032,5,0.030603501040519
"Bob Damron's Address Book",16338,"Oceanside, CA, United States",-117.3794834,33.1958696,16,0.0979312033296609
"Bob Damron's Address Book",16338,"Odessa, TX, United States",-102.3676431,31.8456816,9,0.0550863018729343
"Bob Damron's Address Book",16338,"Ogden, UT, United States",-111.9738304,41.223,15,0.0918105031215571
"Bob Damron's Address Book",16338,"Ogunquit, ME, United States",-70.5986223,43.2468352,44,0.269310809156568
"Bob Damron's Address Book",16338,"Oklahoma City, OK, United States",-97.5164276,35.4675602,64,0.391724813318644
"Bob Damron's Address Book",16338,"Olathe, KS, United States",-94.8191285,38.8813958,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Old Orchard Beach, ME, United States",-70.3772911,43.5177659,4,0.0244828008324152
"Bob Damron's Address Book",16338,"Old Town, CA, United States",NA,NA,1,0.00612070020810381
"Bob Damron's Address Book",16338,"Olean, NY, United States",-78.429927,42.083639,3,0.0183621006243114
